,businessLicenseNumber,businessPerson,certStr,epsAddress,epsName,epsProductAddress,isimport,legalPerson,processid,productSn,qfManagerName,qualityPerson,rcManagerDepartName,rcManagerUser,xkDate,xkDateStr,xkName,xkType
3350,91440111MA59AOXE35,谢红超,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区钟落潭镇广陈路莲塘贝5车间102号,广州为肯化妆品有限公司白云分公司,广州市白云区钟落潭镇广陈路莲塘贝102号A栋一、二层、B栋,Y,谢红磊,,粤妆20161202,广东省药品监督管理局,郑勇,白云区局钟落潭食品药品监督管理所,梁嘉伦、周永伟,2021-11-15,2016-11-16,严振,206
3351,91441323757889657T,汪新云,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,惠东县白花镇太阳坳金排山地段,惠东县志力日用化妆品有限公司,惠东县白花镇太阳坳金排山,Y,李志青,,粤妆20161165,广东省药品监督管理局,徐观旺,惠东县市场监督管理局,池伟科、左雄辉,2021-11-15,2016-11-16,严振,206
3352,91110115102201313T,郭继东,一般液态单元（护发清洁类、护肤水类、染烫发类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类、染烫发类）***,北京市大兴区安定镇安福路1号,北京日光旭升精细化工技术研究所,北京市大兴区安定镇安福路1号,Y,刘素芳,,京妆20160040,北京市食品药品监督管理局,唐正强,北京市大兴区食品药品监督管理局,李雪松、于竹,2021-11-15,2016-11-16,梁洪  ,201
3353,91110112685760917x,陈佩华,一般液态单元（护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类）***,北京市通州区漷县镇马头村9号,北京优玛化妆品有限公司通州分公司,通州区漷县镇马头村9号,Y,陈佩华,,京妆20160039,北京市食品药品监督管理局,郑荣华,北京市通州区食品药品监督管理局,王立春、鲁宗利,2021-11-15,2016-11-16,梁洪 ,201
3354,911101111028184281,张建忠,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；粉单元（散粉类、块状粉类）；气雾剂及有机溶剂单元（有机溶剂类）；蜡基单元（蜡基类）***,北京市房山区良乡工业园区金光南街2号,北京靓妃生物科技有限公司,北京市房山区良乡工业园区金光南街2号,Y,张建忠,,京妆20160038,北京市食品药品监督管理局,张建忠,北京市房山区食品药品监督管理局,孙红利、韩明亮,2021-11-15,2016-11-16,梁洪  ,201
3355,911103027825029521,任青,一般液态单元（护肤水类）；膏霜乳液单元（护肤清洁类）***,北京市北京经济技术开发区康定街1号12号楼,嘉康利（中国）日用品有限公司,北京市北京经济技术开发区康定街1号12号楼,Y,欧哲涛,,京妆20160037,北京市食品药品监督管理局,崔彦娜,北京市食品药品监督管理局经济技术开发区分局,唐庆军、朱珠,2021-11-15,2016-11-16,梁洪 ,201
3356,9144030089236989X0,于友情,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类）,深圳市宝安区沙井新桥新玉路48号2-13楼905,深圳市天然源科技发展有限公司保健化妆品厂,深圳市宝安区沙井新桥新玉路48号2-13楼905,Y,潘晓明,,粤妆20161251,广东省药品监督管理局,张亚斌,深圳市市场和质量监督管理委员会宝安食品药品监督管理局,林文强，温龙,2021-11-14,2016-11-15,严振,206
3357,91440101783786184T,梅正开,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区江高镇神山工业园振华北路二横路2号,广州洁宜日化用品有限公司,广州市白云区江高镇神山工业园振华北路二横路2号,Y,梅正开,,粤妆20161226,广东省药品监督管理局,黄东,白云区局江高食品药品监督管理所,李开训、吴建贤,2021-11-14,2016-11-15,严振,206
3358,91440114669969147U,廖小东,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；粉单元（散粉类）,广州市花都区花山镇平步大道平西村第十三经济社,广州雅康堡化妆品有限公司,广州市花都区花山镇平步大道平西村第十三经济社,Y,梁德鸿,,粤妆20161212,广东省药品监督管理局,曹志梅,花都区局花山食品药品监管所,曾瑾、何永忠,2021-11-14,2016-11-15,严振,206
3359,91440300708499433K,蔡进飞,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,深圳市龙岗区平湖街道平湖社区富民工业区第四十六栋一楼,深圳市确治化妆品有限公司,深圳市龙岗区平湖街道平湖社区富民工业区第四十六栋一楼,Y,蔡进飞,,粤妆20161187,广东省药品监督管理局,梁燕,深圳市市场和质量监督管理委员会龙岗食品药品监督管理局,何敏玉、梁晟铭,2021-11-14,2016-11-15,严振,206
3360,91441900755636509W,卢斯慧,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）；粉单元（散粉类）,东莞市东城区桑园第二工业区,东莞沃莱施日用品有限公司,东莞市东城区桑园第二工业区,Y,卢斯慧,,粤妆20161141,广东省药品监督管理局,汪志宏,黄发德、肖辉斌,黄发德、肖辉斌,2021-11-14,2016-11-15,严振,206
3361,913307270928181598,盛礼栋,气雾剂及有机溶剂单元（具体产品类别见副本） ,浙江省金华市磐安县浙江省金华市磐安县新城区古峰路15号,磐安县众人化妆品有限公司,浙江省金华市磐安县新城区古峰路15号,Y,盛礼栋,,浙妆20160137,浙江省食品药品监督管理局,施昕晖,磐安县市场监督管理局,张晓晖 楼宾野,2021-11-13,2016-11-14,陈时飞,201
3362,91530000727323425M,薛亮,一般液态单元（护肤水类）,云南省昆明市高新区红塔花园6幢3单元102号,云南花果叶植物开发有限公司,云南省玉溪市澄江县龙街街道办事处忠窑社区飞机场南（云南花果叶植物开发有限公司澄江分公司）,N,薛亮,20161013093949201dvaaq,云妆20160019,云南省食品药品监督管理局,董友苏,玉溪市食品药品监督管理局,高锐红、顾立新,2021-11-14,2016-11-14,董留华,201
3363,91440882617789945A,游滨,粉单元（散粉类）,雷州市流沙港,广东荣辉珍珠养殖有限公司,广东省雷州市流沙镇流沙大道西侧54号,Y,尹国荣,,粤妆20161121,广东省药品监督管理局,尹海奋,湛江市食品药品监督管理局,吴彤莲、黄三浩、蒋开萧、李磊,2021-11-13,2016-11-14,严振,206
3364,913205827843692516,王胜东,一般液态单元（护肤水类）；膏霜乳液单元（护肤清洁类）,张家港经济开发区中兴路,苏州欧兰生物化妆品实业有限公司,张家港经济开发区中兴路,N,张副兴,201609191417212018cakx,苏妆20160130,江苏省食品药品监督管理局,王轩,张家港市市场监督管理局,张锋、陈维、高曦、何彩霞、娄燕岚,2021-11-14,2016-11-14,朱勤虎,201
3365,913211837635896772,龙新华,一般液态单元（护发清洁类）；膏霜乳液单元（护发类、护肤清洁类）,句容市华阳镇东门句春路88号,句容奥奇丽生物科技有限公司,句容市华阳镇东门句春路88号,N,孟鑫,20160913095144201dbsde,苏妆20160118,江苏省食品药品监督管理局,李世杰,句容市市场监督管理局,胡书方、陆梓丹,2021-11-14,2016-11-14,朱勤虎,201
3366,370635119010800,李爱华,"一般液态单元（护肤水类）,膏霜乳液单元（护肤清洁类）",山东省烟台市经济技术开发区华山路1号,万源高新技术产业股份有限公司烟台万源生物生化制品厂,山东省烟台市经济技术开发区华山路1号,Y,李爱华,,鲁妆20160052,山东省食品药品监督管理局,刘学娜,烟台经济技术开发区市场监督管理局,盛永红  董冬,2021-11-13,2016-11-14,王建政,201
3367,91370600705877320J,黄赫,"一般液态单元（护肤水类）,膏霜乳液单元（护发清洁类）",烟台开发区万寿山路1号,烟台康达尔药业有限公司,烟台开发区万寿山路一号,Y,黄春庆,,鲁妆20160051,山东省食品药品监督管理局,王沙沙,烟台经济技术开发区市场监督管理局,盛永红  董冬,2021-11-13,2016-11-14,王建政,201
3368,370285018016515,赵显胜,粉单元（浴盐类）,青岛莱西经济开发区扬州路26号,中盐青岛盐业有限公司,青岛市莱西经济开发区扬州路26号,Y,于仲乾,,鲁妆20160050,山东省食品药品监督管理局,陈新情,莱西市食品药品监督管理局,纪聪聪  李超,2021-11-13,2016-11-14,王建政,201
3369,91440114MA59A75Q22,路广宁,一般液态单元（护发清洁类）,广州市花都区花东镇北兴杨二村150号101（可作厂房使用）,广州千液日用品有限公司,广州市花都区花东镇北兴杨二村150号101（可作厂房使用）,Y,路广宁,,粤妆20161188,广东省药品监督管理局,王贤刚,花都区局花东食品药品监管所,季红宾、袁浩,2021-11-10,2016-11-11,严振,206
3370,91440111562255339K,肖智威,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区白云湖街广花一路夏茅一社工业区A座3楼,广州市美威化妆品有限公司,广州市白云区广花一路夏茅一社工业区A座3楼,Y,肖智威,,粤妆20161175,广东省药品监督管理局,罗海涛,白云区局白云湖食品药品监督管理所,牛学杰、阮家兴,2021-11-10,2016-11-11,严振,206
3371,91440111696926628W,赵雪雪,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区白云湖街大朗南街东自编2号3楼,广州市茹雪化妆品有限公司,广州市白云区白云湖街大朗南街东自编2号3楼,Y,赵雪雪,,粤妆20161170,广东省药品监督管理局,莫勇权,白云区局白云湖食品药品监督管理所,牛学杰、阮家兴,2021-11-10,2016-11-11,严振,206
3372,91440113737179375H,谢水臣,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市番禺区大石街石北工业区南二路明盛工业园3号1-3层,广州市沁迎春化妆品有限公司,广州市番禺区大石街石北工业区南二路明盛工业园3号1-3层,Y,汪朝存,,粤妆20161161,广东省药品监督管理局,汪诚,番禺区局大石食品药品监管所,蔡英富、杨通丽,2021-11-10,2016-11-11,严振,206
3373,91440114347429981C,李可知,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市花都区炭步镇民主村一队自编18号（可作厂房使用）,广州迪悦化妆品有限公司,广州市花都区炭步镇民主村一队自编18号（可作厂房使用）,Y,王和英,,粤妆20161153,广东省药品监督管理局,潘好东,花都区局炭步食品药品监管所,胡俊浩、黄龙华,2021-11-10,2016-11-11,严振,206
3374,91441502MA4UJ13G8G,刘海涛,一般液态单元（护发清洁类、护肤水类）,汕尾市城区城内路永昌大厦三楼西侧,汕尾市城区瑞合洗涤剂厂,汕尾市城区城内路永昌大厦三楼西侧,Y,刘海涛,,粤妆20161142,广东省药品监督管理局,陈赛男,汕尾市食品药品监督管理局,陈贤威、陈永钊,2021-11-10,2016-11-11,严振,206
3375,440684000017024,李挺辉,一般液态单元（护发清洁类、护肤水类）；膏霜乳液单元（护肤清洁类、护发类）,佛山市高明区明城镇高田路21号1栋,佛山市芳菲丽特清洁用品有限公司,广东省佛山市高明区明城镇高田路21号1栋,Y,李德金,,粤妆20161118,广东省药品监督管理局,李挺辉,佛山市食品药品监督管理局            高明区食品药品监督管理局,由日常监督管理机构指派,2021-11-10,2016-11-11,严振,206
3376,9135058371732546XC,许春晖,一般液态单元（啫喱类、护发清洁类）；膏霜乳液单元（护肤清洁类）,南安市柳城帽山工业区,福建泉州高科日化制造有限公司,福建南安市柳城帽山工业区,N,许春晖,20160902161847201b7na4,闽妆20160017,福建省食品药品监督管理局,陈茂盛,南安市柳城市监督管理所,陈明祖；黄志江；黄种田；赵桂勇,2021-11-10,2016-11-11,林凤祥,201
3377,913101157385373145,张美娟,一般液态单元（护发清洁类、护肤水类#）；膏霜乳液单元（护肤清洁类#）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,上海市浦东新区合庆镇东胜路1072号,上海维尔雅日用化工厂,上海市浦东新区合庆镇东胜路1072号,Y,张美娟,,沪妆20160071,上海市食品药品监督管理局,于爽,上海市浦东新区市场监督管理局,金剑、冯乾、顾婷华、张巍、王译倩、吴小芹,2021-11-10,2016-11-11,周群,201
3378,913101167669353602,李宗华,一般液态单元（护发清洁类、护肤水类#、啫喱类#）；膏霜乳液单元（护肤清洁类#、护发类）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,上海市金山工业区漕廊公路2888号7幢1区,上海欧雯丽化妆品有限公司,上海市金山工业区漕廊公路2888号7幢1区,Y,李新华,,沪妆20160068,上海市食品药品监督管理局,孙晓玉,上海市金山区市场监督管理局,吕丹燕、王晓磊,2021-11-10,2016-11-11,周群,201
3379,91310000607221635U,无,一般液态单元（护发清洁类、护肤水类#、啫喱类#）；膏霜乳液单元（护肤清洁类#、护发类）***注：#表示具备眼部用护肤类、婴儿和儿童用护肤类化妆品生产条件,上海市松江区书敏路209号,上海华妮透明美容香皂有限公司,上海市松江区书敏路209号,Y,李国祥,,沪妆20160058,上海市食品药品监督管理局,无,上海市松江区市场监督管理局,汤晓平、柏俊华,2021-11-10,2016-11-11,周群,201
3380,914401110589173643,程泽平,一般液态单元（护发清洁类、护肤水类、啫喱类）；膏霜乳液单元（护肤清洁类、护发类）,广州市白云区太和镇北太路草塘路6号E栋1楼之一,广州润馨日化有限公司,广州市白云区太和镇北太路草塘路6号E栋1楼之一,Y,程泽平,,粤妆20161117,广东省药品监督管理局,庄梓雄,白云区局太和食品药品监督管理所,黄礼杰、任卫红,2021-11-09,2016-11-10,严振,206
